Race,Driver,RepresentativePace,RelativePace,FastestLapDelta,PaceStdDev
belgian,RUS,107.257,0.9942527137387952,1.7049999999999983,7.328645364734963
belgian,ALB,107.4025,0.9956014720468682,1.9519999999999982,7.334511481818205
belgian,HAM,107.378,0.9953743615413851,1.6730000000000018,7.3619842836227045
belgian,LAW,107.5935,0.9973720070079815,1.7879999999999967,7.524789592381662
belgian,BOR,107.5675,0.9971309917776727,2.1049999999999898,7.440379517090061
belgian,GAS,108.1,1.0020671690907237,2.3160000000000025,7.597039613036862
belgian,BEA,108.012,1.0012514252342946,1.847999999999999,7.4049381873404805
belgian,HUL,108.30199999999999,1.0039396720338905,0.20699999999999363,7.7638571516453005
belgian,TSU,108.119,1.00224329560518,2.3799999999999955,7.246676103831755
belgian,STR,108.12100000000001,1.0022618352382808,2.350999999999999,7.530195891482673
belgian,OCO,108.21199999999999,1.0031053885443606,1.8829999999999956,7.790442223713983
belgian,ANT,108.031,1.001427551748751,0.0,7.660481716417321
belgian,ALO,108.22149999999999,1.0031934518015888,0.9879999999999995,7.61599243288887
belgian,SAI,108.6855,1.0074946466809422,1.211999999999989,8.051662358657403
belgian,COL,108.8545,1.0090612456779482,1.242999999999995,7.554995016713385
belgian,HAD,109.323,1.0134041547317778,2.8059999999999974,7.389033526983619
british,VER,103.923,1.0073083969021703,0.8419999999999987,7.571878555848352
british,GAS,103.8895,1.0069836869602302,1.4140000000000015,7.66493722852584
british,ANT,107.72399999999999,1.0441508592697417,9.998999999999995,9.416524427834297
british,ALO,103.771,1.005835086120831,1.0159999999999911,9.905986211507697
british,LEC,103.2045,1.0003440956101155,1.4819999999999993,7.424673990820046
british,STR,103.41,1.00233597301515,2.7509999999999906,6.804174884397907
british,TSU,104.662,1.0144714012930243,1.5360000000000014,7.483126981804227
british,ALB,104.07249999999999,1.0087574755982902,0.7099999999999937,6.632477692212889
british,HUL,103.23400000000001,1.0006300342157044,1.5960000000000036,6.871589783831544
british,OCO,103.918,1.0072599327317315,1.4809999999999945,6.587258802510344
british,NOR,101.6225,0.9850100320832809,0.39699999999999136,8.187559741655964
british,HAM,102.922,0.9976058699803235,0.679000000000002,7.54756568033195
british,SAI,104.247,1.010448875146604,1.3079999999999927,7.612722444443186
british,HAD,103.759,1.0057187721117777,12.367999999999995,11.837728549008043
british,RUS,102.6485,0.9949548798573215,1.5319999999999965,6.961715328966889
british,PIA,101.581,0.9846077794686389,0.0,6.934266188290998
british,BEA,103.163,0.9999418429954734,1.5840000000000032,7.485173758878604
canadian,VER,75.7715,0.9851649601820252,0.16800000000000637,3.1858640412742236
canadian,GAS,77.699,1.0102259060620835,0.8739999999999952,3.0770969482251025
canadian,ANT,75.6115,0.9830846741426947,0.3359999999999985,3.164884515433659
canadian,ALO,76.661,0.9967300503819276,0.9050000000000011,3.36826617174478
canadian,LEC,76.019,0.9883829026491144,0.1419999999999959,3.216863232853359
canadian,STR,77.394,1.0062603607996101,0.7830000000000013,4.48279949562462
canadian,TSU,77.394,1.0062603607996101,1.2390000000000043,2.8708296858221045
canadian,ALB,77.44149999999999,1.006877945717536,2.078000000000003,3.5629385519031453
canadian,HUL,77.1325,1.0028603933040794,1.2530000000000001,2.7023609988315695
canadian,LAW,77.729,1.010615959694458,2.2009999999999934,3.1808698044624797
canadian,OCO,77.279,1.0047651552088412,0.47400000000000375,2.8302217605745486
canadian,NOR,75.608,0.9830391678855844,0.10999999999999943,3.2322874760584983
canadian,COL,77.405,1.006403380464814,1.9569999999999936,2.731102700949498
canadian,HAM,76.22,0.9909962619860231,0.686000000000007,3.3215101944709136
canadian,BOR,77.572,1.0085746790183652,1.2950000000000017,2.7993192153872797
canadian,SAI,77.283,1.0048171623598245,0.269999999999996,2.8403018836149365
canadian,HAD,77.344,1.0056102714123192,2.173000000000002,2.941510012582291
canadian,RUS,75.618,0.9831691857630425,0.0,3.1277977455556774
canadian,PIA,75.678,0.9839492930277913,0.13599999999999568,3.171040631950988
canadian,BEA,77.183,1.003516983585243,1.2780000000000058,2.9206397719368535
chinese,PIA,96.81,0.9907434413521025,0.4509999999999934,3.022070844057462
chinese,NOR,96.952,0.9921966545395003,0.3849999999999909,2.8316675349168174
chinese,RUS,96.983,0.9925139053057634,0.7469999999999999,2.6083650757994405
chinese,VER,97.1,0.9937112711010138,0.41899999999999693,2.7758232705745134
chinese,OCO,97.8215,1.0010950268383916,0.6709999999999923,2.729820330940424
chinese,ANT,97.819,1.0010694420991768,0.9770000000000039,2.9492328165297126
chinese,ALB,97.7095,0.9999488305215707,1.1850000000000023,3.1263651596121655
chinese,BEA,97.461,0.9974057074436241,1.293999999999997,2.7496182224365913
chinese,STR,98.217,1.0051425325821655,0.9749999999999943,2.5648447683821805
chinese,SAI,98.054,1.0034744075853637,1.7099999999999937,2.812014258774934
chinese,HAD,97.92099999999999,1.0021132994591386,0.7989999999999924,3.6707555372399807
chinese,LAW,97.634,0.9991761713972851,0.9159999999999968,3.8181382717717316
chinese,DOO,98.3015,1.0060072967676241,1.355000000000004,2.662575867534496
chinese,BOR,98.195,1.0049173868770755,0.8049999999999926,2.862516221377105
chinese,HUL,98.576,1.008816501133404,2.206000000000003,3.030673403846794
chinese,TSU,97.903,1.0019290893367925,0.8019999999999925,6.495187172294363
chinese,LEC,97.18,0.994529982755886,1.0879999999999939,2.6475254477287944
chinese,HAM,97.346,0.9962288094397456,0.0,3.7574261031855096
chinese,GAS,97.9915,1.002834789104995,1.3559999999999945,2.7272465417472054
dutch,VER,75.03649999999999,0.9851188131810422,0.6500000000000057,1.212394661644638
dutch,GAS,76.732,1.0073782329000918,2.977000000000004,1.4549861600461798
dutch,ANT,75.3125,0.9887422869896284,1.2090000000000032,2.4865594907369553
dutch,ALO,76.24600000000001,1.0009977681501905,1.4479999999999933,3.101141255683286
dutch,LEC,75.675,0.9935013784954706,2.2860000000000014,1.2424564480304836
dutch,STR,76.21199999999999,1.000551398188263,1.551000000000002,2.8003271737199236
dutch,TSU,76.5395,1.004850991203886,2.0829999999999984,2.692224286471184
dutch,ALB,75.75450000000001,0.994545096494683,1.4159999999999968,1.5358456767713167
dutch,HUL,76.753,1.0076539319942235,2.6410000000000053,2.9412562246844933
dutch,LAW,76.203,1.0004332414336352,1.608000000000004,7.713942376931058
dutch,OCO,76.713,1.0071287908625441,1.7150000000000034,1.686402969190152
dutch,NOR,74.82050000000001,0.9822830510699752,0.10800000000000409,1.2469450710360077
dutch,COL,76.606,1.0057240383353026,0.7780000000000058,2.753356475860691
dutch,HAM,76.4015,1.003039254299593,3.4129999999999967,1.466173820184931
dutch,BOR,76.9975,1.0108638571616122,2.0360000000000014,2.6216866615515784
dutch,SAI,76.204,1.0004463699619273,1.5370000000000061,7.673674897706458
dutch,HAD,75.1315,0.9863660233687803,1.0559999999999974,1.2803777912443224
dutch,RUS,75.78,0.9948798739661284,1.4569999999999936,1.2740005503423961
dutch,PIA,74.78049999999999,0.9817579099382957,0.0,1.1262002959036659
dutch,BEA,76.5425,1.004890376788762,1.679000000000002,2.2495664131493895
emilia_romagna,VER,81.0005,0.9921121447249969,0.0,1.215321443553675
emilia_romagna,GAS,81.668,1.0002878332282028,2.4099999999999966,3.5852925050359103
emilia_romagna,ANT,82.198,1.0067793911408607,2.632000000000005,1.3793987537877586
