Race,Driver,AvgBrakeDistance,AvgEntrySpeed,AvgExitSpeed,AvgSpeedReduction,FullThrottleRatio,BrakeUsageRatio,GearChangeRate,DRSUsageRatio
australian,HUL,77.21573786168545,206.612030075188,122.9552186299068,83.65681144528122,0.3383354595973792,0.2190628581313382,0.0534304927887214,0.5735723398274483
australian,LAW,72.91704301046674,204.19094488188975,125.38829329491766,78.80265158697205,0.3350912461164921,0.2080515886484087,0.0461582643657154,0.5727227632300342
australian,LEC,76.36657921964596,195.73727647867952,122.13070103939752,73.60657543928198,0.3514126980695648,0.2398884541386541,0.0562268963877299,0.5722778270174452
australian,NOR,63.670643189276326,198.69701492537317,127.42595844679106,71.27105647858207,0.3487358515113404,0.1844832820156988,0.0559651329199011,0.5653324081703457
australian,OCO,61.5956365957457,176.77369439071566,122.81607342051794,53.95762097019786,0.3326575070638224,0.2756077044194724,0.0503202985139011,0.5665509134439101
australian,PIA,65.1120799354235,199.08662613981764,121.92257085920176,77.16405528061584,0.3276484447614724,0.1898709551909733,0.0664029570066792,0.6405118561269265
australian,RUS,75.52065909018262,214.3338926174497,127.38323988880283,86.95065272864674,0.3379244629244629,0.1913331600831601,0.0539241164241164,0.5573241510741511
australian,SAI,90.83669046789774,169.15384615384616,99.26924478304883,69.88460137079733,0.1252900232018561,0.2842227378190255,0.0487238979118329,1.0
australian,STR,69.65661669776296,201.85204755614268,131.06654651177655,70.78550104436606,0.3364184849598858,0.2273857664943883,0.0520511212507839,0.5699457215146077
australian,TSU,66.61282878938239,190.93519695044472,120.85039297965714,70.0848039707877,0.3374983814579826,0.2331779532996676,0.0521602140791574,0.5716690405282921
australian,VER,73.53151251164213,198.79012345679013,121.34113971548878,77.4489837413013,0.3567046070460705,0.2328888888888889,0.0616151761517615,0.588769647696477
austrian,ALB,84.74353471644275,227.144,133.26368978110025,93.8803102188998,0.3990511915269197,0.2161297440423654,0.0740291262135922,0.4378861429832303
austrian,ALO,91.09007795786997,255.16173570019723,150.54745151583649,104.6142841843608,0.517532330985175,0.2077594364420145,0.0752286825780675,0.3692303648407107
austrian,ANT,135.72555921347598,247.5,71.41182024054207,176.08817975945794,0.5220030349013657,0.7116843702579666,0.0318664643399089,1.0
austrian,BEA,89.49270848655391,257.2050290135397,148.83617990115275,108.36884911238688,0.5527266066568977,0.204286162863722,0.0701276952061963,0.1810236550136068
austrian,BOR,86.06322907176866,249.4540337711069,147.37958161202795,102.07445215907906,0.5605813708999159,0.2104184188393608,0.0685449957947855,0.1727817493692178
austrian,COL,85.77504578168775,246.3776493256262,152.11777239530153,94.2598769303248,0.5233186314168646,0.1985280684813529,0.0596080068898922,0.1620429574340371
austrian,GAS,92.17051083174948,254.9456740442656,149.9803956917559,104.96527835250976,0.5330059298346438,0.2049319505760037,0.0661947180063216,0.1654345497766516
austrian,HAD,82.69734919616943,255.008,152.85191180358822,102.15608819641174,0.5226339600930987,0.1848113182876121,0.0686210413452234,0.2027511179685661
austrian,HAM,90.82924955471258,254.86486486486487,150.87827301234373,103.98659185252112,0.5400162104217324,0.2084869401521688,0.0707506471095772,0.0842419013255941
austrian,HUL,79.90776347538375,252.99403578528828,151.33450740972836,101.6595283755598,0.5496311464650442,0.1837704444619464,0.0718804967052584,0.1636082014124071
austrian,LAW,82.30438922446241,254.0767716535433,151.24709818944524,102.82967346409808,0.5422537038478503,0.1883448794789964,0.0612334916063413,0.1265146207934407
austrian,LEC,83.74026083106675,255.1996124031008,152.3928652416966,102.80674716140386,0.5577295824820577,0.1952433338571952,0.0776887212530776,0.0969144533500969
austrian,NOR,81.85673317114798,257.2548638132296,158.1015198071737,99.15334400605585,0.5520704614171158,0.1863546733271986,0.0755093992375443,0.087498356776653
austrian,OCO,90.77976424729324,247.14208633093529,143.90324061118756,103.23884571974766,0.5466950064289275,0.2304442520139599,0.074942926867669,0.1748930698785064
austrian,PIA,85.04063761613115,264.186,158.15572388130963,106.03027611869057,0.5403253357159751,0.18731768848711,0.0834625390902162,0.1953853835440044
austrian,RUS,83.28870438649248,253.9686888454012,154.08744384559526,99.88124499980589,0.5241397221140112,0.1936371899753279,0.0837293857940527,0.1141669912998312
austrian,STR,88.20922599897574,252.2309236947791,151.1401843640904,101.0907393306888,0.5381541836414917,0.1961245168703645,0.0729656325080956,0.1673717747832445
austrian,TSU,92.37670546460444,254.90963855421683,147.69310323243408,107.21653532178284,0.5050454617123036,0.2063646397224996,0.0672202659378777,0.2043149209018762
austrian,VER,37.30380010333448,93.71428571428572,40.90567242790998,52.80861328637574,0.2291350531107739,0.1866464339908952,0.0288315629742033,1.0
azerbaijan,ALB,76.4765205225483,205.78593272171253,98.5845377564144,107.20139496529816,0.4747319699617437,0.2463514853823265,0.0773390639021395,0.1977046238133472
azerbaijan,ALO,73.92364414630347,207.2783825816485,104.02871729987972,103.24966528176874,0.4927143899625715,0.2295379110661236,0.0902285727737106,0.1609425390174431
azerbaijan,ANT,70.21890063791791,209.21913580246917,106.86934177620267,102.34979402626642,0.4907499881105245,0.2217387168878109,0.0751177058068198,0.1791506158748276
azerbaijan,BEA,75.05305063682393,204.3720588235294,101.01810789720976,103.3539509263197,0.4987498230881728,0.2442090861914422,0.0737604377978015,0.2117516629711751
