Race,Driver,Compound,Stint,StintLength,AvgPace,FirstThreeAvg,LastThreeAvg,PaceDropoff,DegradationRate
bahrain,PIA,SOFT,1.0,14,98.64214285714286,98.08933333333334,99.69599999999998,1.6066666666666407,0.11476190476190291
bahrain,PIA,MEDIUM,2.0,18,99.46527777777777,104.884,101.35633333333334,-3.5276666666666614,-0.1959814814814812
bahrain,PIA,MEDIUM,3.0,24,100.08333333333333,127.312,96.36333333333334,-30.948666666666654,-1.2895277777777772
bahrain,RUS,SOFT,1.0,13,98.97946153846154,98.56166666666667,100.039,1.477333333333334,0.1136410256410257
bahrain,RUS,MEDIUM,2.0,19,99.69057894736842,104.40333333333332,102.25100000000002,-2.152333333333303,-0.11328070175438436
bahrain,RUS,SOFT,3.0,24,100.67816666666666,127.18900000000001,97.729,-29.460000000000008,-1.2275000000000003
bahrain,SAI,SOFT,1.0,14,100.26807142857142,99.78133333333334,101.145,1.36366666666666,0.09740476190476142
bahrain,SAI,MEDIUM,2.0,18,101.15316666666666,104.37466666666667,107.61200000000001,3.237333333333339,0.17985185185185218
bahrain,SAI,HARD,3.0,11,104.36272727272727,117.71966666666667,101.07133333333333,-16.64833333333334,-1.513484848484849
bahrain,STR,SOFT,1.0,12,101.05366666666667,102.932,101.27433333333333,-1.657666666666671,-0.13813888888888926
bahrain,STR,MEDIUM,2.0,20,101.857,105.38533333333334,110.05499999999999,4.669666666666657,0.23348333333333288
bahrain,STR,HARD,3.0,24,100.105,110.02333333333335,99.02300000000001,-11.000333333333344,-0.4583472222222227
bahrain,TSU,SOFT,1.0,11,100.10681818181818,100.81966666666666,100.81233333333334,-0.007333333333320979,-0.0006666666666655436
bahrain,TSU,MEDIUM,2.0,21,101.17090476190477,105.66466666666668,108.31733333333334,2.6526666666666614,0.12631746031746008
bahrain,TSU,SOFT,3.0,24,100.30091666666665,116.59966666666666,98.663,-17.936666666666667,-0.7473611111111111
bahrain,VER,SOFT,1.0,10,99.79339999999999,100.25166666666667,100.78266666666667,0.5310000000000059,0.05310000000000059
bahrain,VER,HARD,2.0,16,100.3335625,105.14966666666668,100.28366666666666,-4.866000000000014,-0.30412500000000087
bahrain,VER,MEDIUM,3.0,31,102.27609677419353,104.43400000000001,98.12166666666667,-6.312333333333342,-0.20362365591397877
belgian,ALB,INTERMEDIATE,1.0,9,130.66577777777778,144.797,124.74233333333332,-20.054666666666677,-2.2282962962962976
belgian,ALB,MEDIUM,2.0,32,108.21225,117.35866666666665,107.00733333333334,-10.351333333333315,-0.3234791666666661
belgian,ALO,INTERMEDIATE,1.0,8,136.521625,154.754,126.91366666666666,-27.840333333333334,-3.4800416666666667
belgian,ALO,MEDIUM,2.0,18,110.69127777777778,119.89433333333334,109.92033333333335,-9.97399999999999,-0.5541111111111106
belgian,ANT,INTERMEDIATE,1.0,9,134.8521111111111,154.179,126.44033333333334,-27.73866666666666,-3.0820740740740735
belgian,ANT,MEDIUM,2.0,18,109.77399999999999,116.58866666666667,109.48166666666667,-7.106999999999999,-0.3948333333333333
belgian,BEA,INTERMEDIATE,1.0,9,132.477,149.299,124.99933333333333,-24.29966666666668,-2.6999629629629647
belgian,BEA,MEDIUM,2.0,32,108.944875,119.72466666666666,106.93566666666668,-12.788999999999987,-0.3996562499999996
belgian,BOR,INTERMEDIATE,1.0,9,132.19944444444445,148.103,125.80933333333333,-22.29366666666668,-2.4770740740740758
belgian,BOR,MEDIUM,2.0,32,108.453375,117.60199999999999,107.08,-10.521999999999991,-0.32881249999999973
belgian,COL,INTERMEDIATE,1.0,9,133.803,151.32933333333332,125.865,-25.46433333333333,-2.82937037037037
belgian,COL,MEDIUM,2.0,16,110.8600625,117.09933333333333,110.08566666666667,-7.013666666666666,-0.4383541666666666
belgian,GAS,INTERMEDIATE,1.0,8,134.85087499999997,150.11766666666665,127.47733333333333,-22.640333333333317,-2.8300416666666646
belgian,GAS,MEDIUM,2.0,33,109.1209696969697,119.774,107.35700000000001,-12.416999999999987,-0.37627272727272687
belgian,HAD,INTERMEDIATE,1.0,10,130.7949,146.885,124.74066666666666,-22.144333333333336,-2.2144333333333335
belgian,HAD,MEDIUM,2.0,7,113.85685714285712,117.46933333333332,111.52333333333333,-5.945999999999998,-0.8494285714285711
belgian,HAD,HARD,3.0,23,109.16013043478259,114.41633333333334,108.35633333333332,-6.0600000000000165,-0.26347826086956594
belgian,HAM,INTERMEDIATE,1.0,8,135.249125,153.147,126.14766666666667,-26.999333333333325,-3.3749166666666657
belgian,HAM,MEDIUM,2.0,33,108.24196969696972,117.60933333333332,106.81833333333333,-10.790999999999997,-0.3269999999999999
belgian,HUL,INTERMEDIATE,1.0,8,135.104875,150.77866666666668,127.21999999999998,-23.558666666666696,-2.944833333333337
belgian,HUL,MEDIUM,2.0,21,110.0314761904762,118.97266666666667,109.65333333333332,-9.319333333333347,-0.44377777777777844
belgian,LAW,INTERMEDIATE,1.0,9,131.94899999999998,147.43633333333332,125.50933333333334,-21.92699999999998,-2.436333333333331
belgian,LAW,MEDIUM,2.0,32,108.38278125,117.735,107.35066666666667,-10.38433333333333,-0.3245104166666666
belgian,LEC,INTERMEDIATE,1.0,9,129.74288888888887,143.02033333333333,124.18033333333334,-18.83999999999999,-2.093333333333332
belgian,LEC,MEDIUM,2.0,32,107.7919375,118.27533333333334,106.69966666666666,-11.575666666666677,-0.36173958333333367
belgian,NOR,INTERMEDIATE,1.0,10,127.40509999999999,141.441,121.66533333333332,-19.77566666666668,-1.977566666666668
belgian,NOR,HARD,2.0,31,107.20448387096774,115.90866666666666,106.356,-9.552666666666667,-0.30815053763440864
belgian,OCO,INTERMEDIATE,1.0,10,132.1124,149.03966666666668,126.36800000000001,-22.671666666666667,-2.2671666666666668
belgian,OCO,MEDIUM,2.0,31,108.71796774193548,117.74466666666667,106.87866666666666,-10.866000000000014,-0.35051612903225854
belgian,PIA,INTERMEDIATE,1.0,9,128.3602222222222,141.28833333333333,123.19633333333333,-18.092,-2.010222222222222
belgian,PIA,MEDIUM,2.0,32,107.4788125,116.76566666666668,106.48666666666668,-10.278999999999996,-0.3212187499999999
belgian,RUS,INTERMEDIATE,1.0,9,130.68644444444445,145.02266666666668,124.776,-20.246666666666684,-2.2496296296296316
belgian,RUS,MEDIUM,2.0,32,108.10565625000001,117.431,106.755,-10.676000000000002,-0.33362500000000006
belgian,SAI,INTERMEDIATE,1.0,9,134.18666666666667,152.29866666666666,125.99399999999999,-26.304666666666677,-2.9227407407407417
belgian,SAI,MEDIUM,2.0,14,111.18485714285715,117.937,110.18766666666666,-7.74933333333334,-0.55352380952381
belgian,SAI,HARD,3.0,18,107.72794444444445,112.43433333333333,106.81400000000001,-5.6203333333333205,-0.31224074074074004
belgian,STR,INTERMEDIATE,1.0,9,134.3178888888889,152.16866666666667,126.52199999999999,-25.646666666666675,-2.8496296296296304
belgian,STR,MEDIUM,2.0,32,108.76884375,116.766,107.40666666666665,-9.359333333333353,-0.2924791666666673
belgian,TSU,INTERMEDIATE,1.0,10,130.56160000000003,146.30166666666665,124.88766666666668,-21.413999999999973,-2.1413999999999973
belgian,TSU,MEDIUM,2.0,31,108.76916129032259,117.03233333333333,107.988,-9.044333333333327,-0.2917526881720428
belgian,VER,INTERMEDIATE,1.0,9,129.94622222222222,143.649,124.19066666666667,-19.45833333333333,-2.1620370370370363
belgian,VER,MEDIUM,2.0,32,107.82353125,118.48200000000001,106.82299999999998,-11.659000000000034,-0.3643437500000011
british,ALB,INTERMEDIATE,1.0,12,117.35925000000002,129.20033333333333,110.29633333333334,-18.903999999999996,-1.575333333333333
british,ALB,INTERMEDIATE,2.0,25,109.29992,139.08633333333333,100.98166666666667,-38.10466666666666,-1.5241866666666664
british,ALB,MEDIUM,3.0,10,94.91850000000001,104.70033333333333,90.20633333333335,-14.493999999999986,-1.4493999999999985
british,ALO,INTERMEDIATE,1.0,11,117.42809090909091,128.457,108.666,-19.790999999999997,-1.799181818181818
british,ALO,INTERMEDIATE,2.0,21,110.80171428571427,128.81033333333335,101.96400000000001,-26.846333333333334,-1.2783968253968254
british,ALO,MEDIUM,3.0,15,98.0128,115.70866666666666,91.42200000000001,-24.286666666666648,-1.6191111111111098
british,ANT,HARD,2.0,6,115.50833333333333,124.20066666666666,106.81599999999999,-17.384666666666675,-2.897444444444446
british,ANT,INTERMEDIATE,3.0,7,124.4937142857143,113.80900000000001,137.04366666666667,23.234666666666655,3.3192380952380938
british,BEA,HARD,1.0,10,120.12480000000001,136.89033333333333,103.21666666666665,-33.673666666666676,-3.3673666666666677
british,BEA,INTERMEDIATE,2.0,26,109.47603846153847,118.67933333333333,101.47700000000002,-17.202333333333314,-0.6616282051282044
british,BEA,MEDIUM,3.0,11,96.11063636363635,107.447,91.54233333333333,-15.904666666666671,-1.4458787878787882
british,GAS,INTERMEDIATE,1.0,11,117.334,128.23233333333334,108.71833333333335,-19.513999999999996,-1.7739999999999996
british,GAS,INTERMEDIATE,2.0,25,109.30568,126.49166666666667,102.10066666666667,-24.391000000000005,-0.9756400000000002
british,GAS,MEDIUM,3.0,11,95.93027272727272,107.02966666666667,91.45033333333333,-15.579333333333338,-1.4163030303030306
british,HAD,MEDIUM,1.0,10,119.8924,135.95566666666664,102.71833333333332,-33.237333333333325,-3.3237333333333323
british,HAM,INTERMEDIATE,1.0,11,117.22190909090908,127.59999999999998,108.59166666666665,-19.008333333333326,-1.7280303030303024
british,HAM,INTERMEDIATE,2.0,25,108.64708,128.14033333333333,100.36200000000001,-27.77833333333332,-1.1111333333333329
british,HAM,SOFT,3.0,11,95.80463636363635,107.19166666666666,91.03366666666666,-16.158,-1.468909090909091
british,HUL,INTERMEDIATE,1.0,9,119.70411111111109,129.642,111.37766666666666,-18.26433333333334,-2.029370370370371
british,HUL,INTERMEDIATE,2.0,27,106.43174074074074,112.60266666666666,99.90800000000002,-12.694666666666649,-0.47017283950617217
british,HUL,MEDIUM,3.0,10,95.1192,103.46566666666666,91.207,-12.25866666666667,-1.225866666666667
british,LEC,MEDIUM,1.0,10,119.3383,135.23933333333335,101.92099999999999,-33.31833333333336,-3.3318333333333356
british,LEC,INTERMEDIATE,2.0,27,109.15407407407407,119.10033333333332,100.723,-18.377333333333326,-0.6806419753086417
british,LEC,SOFT,3.0,10,97.3507,111.28566666666666,91.22933333333333,-20.056333333333328,-2.005633333333333
british,NOR,INTERMEDIATE,1.0,11,116.2891818181818,127.29466666666667,106.39566666666667,-20.899,-1.899909090909091
british,NOR,INTERMEDIATE,2.0,27,104.64718518518518,126.30533333333334,98.89533333333334,-27.409999999999997,-1.015185185185185
british,NOR,MEDIUM,3.0,8,93.826125,99.92,90.29333333333334,-9.626666666666665,-1.2033333333333331
british,OCO,INTERMEDIATE,1.0,16,121.457875,130.38400000000001,135.77533333333335,5.3913333333333355,0.33695833333333347
british,OCO,INTERMEDIATE,2.0,21,104.16695238095238,107.84499999999998,101.31666666666666,-6.528333333333322,-0.3108730158730153
british,OCO,MEDIUM,3.0,10,95.9776,106.98666666666668,91.021,-15.965666666666678,-1.5965666666666678
british,PIA,INTERMEDIATE,1.0,11,115.59545454545454,126.49333333333334,105.07333333333334,-21.42,-1.9472727272727275
british,PIA,INTERMEDIATE,2.0,26,104.422,123.18166666666667,98.54033333333332,-24.64133333333335,-0.9477435897435904
british,PIA,MEDIUM,3.0,9,95.46411111111111,105.39299999999999,90.45433333333335,-14.938666666666634,-1.6598518518518484
british,RUS,HARD,1.0,10,118.7145,134.644,101.73566666666666,-32.908333333333346,-3.2908333333333344
british,RUS,INTERMEDIATE,2.0,23,110.06530434782609,117.41033333333333,101.84333333333332,-15.567000000000007,-0.676826086956522
british,RUS,HARD,3.0,14,98.10178571428571,114.78366666666666,91.24166666666667,-23.541999999999987,-1.6815714285714276
british,SAI,INTERMEDIATE,1.0,11,117.57072727272727,128.857,108.67933333333333,-20.177666666666667,-1.8343333333333334
british,SAI,INTERMEDIATE,2.0,25,109.85704000000001,128.95933333333332,102.09933333333333,-26.859999999999985,-1.0743999999999994
british,SAI,MEDIUM,3.0,11,96.63763636363636,109.31533333333334,91.209,-18.10633333333334,-1.6460303030303036
british,STR,INTERMEDIATE,1.0,6,123.36966666666666,130.04633333333334,116.69299999999998,-13.353333333333353,-2.225555555555559
british,STR,INTERMEDIATE,3.0,25,107.21124,115.18400000000001,101.73266666666666,-13.451333333333352,-0.538053333333334
british,STR,SOFT,4.0,11,96.54290909090909,106.105,92.996,-13.109000000000009,-1.1917272727272736
british,TSU,INTERMEDIATE,1.0,11,118.24381818181816,129.441,110.10933333333332,-19.331666666666678,-1.7574242424242434
british,TSU,INTERMEDIATE,2.0,25,110.75083999999998,127.224,104.164,-23.060000000000002,-0.9224000000000001
british,TSU,MEDIUM,3.0,10,99.3158,114.76766666666667,91.36233333333332,-23.405333333333346,-2.3405333333333345
british,VER,INTERMEDIATE,1.0,11,116.41609090909091,126.25833333333333,107.75166666666667,-18.50666666666666,-1.682424242424242
british,VER,INTERMEDIATE,2.0,24,106.99404166666666,124.98599999999999,100.56566666666667,-24.420333333333318,-1.0175138888888882
british,VER,MEDIUM,3.0,11,95.86827272727272,107.476,90.884,-16.592,-1.5083636363636364
canadian,ALB,MEDIUM,1.0,23,79.45686956521739,82.10133333333333,85.312,3.2106666666666683,0.1395942028985508
canadian,ALB,HARD,2.0,23,77.19878260869565,78.08,79.16333333333334,1.0833333333333428,0.04710144927536273
canadian,ALO,MEDIUM,1.0,15,79.13719999999999,79.94866666666667,84.24066666666667,4.292000000000002,0.28613333333333346
canadian,ALO,HARD,2.0,35,77.31685714285715,77.85333333333334,82.41066666666667,4.557333333333332,0.13020952380952378
canadian,ALO,HARD,3.0,16,77.11025000000001,76.36166666666666,83.25633333333333,6.894666666666666,0.4309166666666666
canadian,ANT,MEDIUM,1.0,14,78.24085714285715,78.927,82.61,3.6829999999999927,0.26307142857142807
canadian,ANT,HARD,2.0,24,76.59220833333335,77.54899999999999,80.70933333333333,3.160333333333341,0.13168055555555588
canadian,ANT,HARD,3.0,29,76.09437931034483,76.65266666666668,84.45433333333334,7.801666666666662,0.26902298850574696
canadian,BEA,MEDIUM,1.0,18,79.64644444444444,82.25633333333333,84.06833333333333,1.8119999999999976,0.10066666666666653
canadian,BEA,HARD,2.0,48,77.8468125,77.92133333333334,89.914,11.992666666666665,0.2498472222222222
canadian,BOR,HARD,1.0,49,78.38520408163265,82.66799999999999,82.62733333333334,-0.04066666666665242,-0.0008299319727888249
canadian,BOR,MEDIUM,2.0,17,78.54182352941177,77.48199999999999,89.15533333333333,11.673333333333346,0.6866666666666674
canadian,COL,MEDIUM,1.0,14,79.70492857142857,81.67133333333334,83.73133333333332,2.059999999999988,0.1471428571428563
canadian,COL,HARD,2.0,52,78.0633846153846,78.64933333333335,89.28166666666665,10.632333333333307,0.2044679487179482
canadian,GAS,HARD,1.0,53,78.34488679245283,84.166,82.06400000000001,-2.1019999999999897,-0.03966037735849037
canadian,GAS,MEDIUM,2.0,13,79.01861538461539,76.64933333333333,90.17199999999998,13.522666666666652,1.040205128205127
canadian,HAD,MEDIUM,1.0,13,80.12707692307693,81.75966666666666,84.678,2.9183333333333366,0.22448717948717972
canadian,HAD,HARD,2.0,53,78.1907924528302,78.42166666666667,92.527,14.105333333333334,0.26613836477987424
canadian,HAM,MEDIUM,1.0,15,78.59326666666666,79.62733333333334,83.21966666666667,3.592333333333329,0.23948888888888858
canadian,HAM,HARD,2.0,30,77.01966666666667,78.20133333333334,81.83066666666666,3.629333333333321,0.12097777777777736
canadian,HAM,HARD,3.0,22,77.71877272727274,77.06733333333334,91.10366666666665,14.036333333333317,0.6380151515151508
canadian,HUL,MEDIUM,1.0,19,79.0371052631579,81.229,83.722,2.492999999999995,0.13121052631578922
canadian,HUL,HARD,2.0,47,77.22082978723404,78.47366666666666,84.24000000000001,5.76633333333335,0.1226879432624117
canadian,LAW,HARD,1.0,38,78.76836842105264,83.768,83.31099999999999,-0.45700000000000784,-0.01202631578947389
canadian,LAW,MEDIUM,2.0,15,77.53826666666667,78.51766666666667,76.88233333333334,-1.6353333333333353,-0.10902222222222235
canadian,LEC,HARD,1.0,28,77.59117857142857,80.68900000000001,81.66666666666667,0.9776666666666642,0.03491666666666658
canadian,LEC,HARD,2.0,25,76.16464,76.72266666666667,80.70899999999999,3.98633333333332,0.1594533333333328
canadian,LEC,MEDIUM,3.0,14,77.90928571428572,76.12033333333333,87.72833333333334,11.608000000000004,0.8291428571428574
canadian,NOR,HARD,1.0,29,77.44948275862069,80.26066666666668,81.572,1.311333333333323,0.045218390804597344
canadian,NOR,MEDIUM,2.0,18,76.27600000000001,76.23466666666667,80.90766666666667,4.673000000000002,0.25961111111111124
canadian,NOR,HARD,3.0,19,74.65615789473685,75.77,74.58033333333334,-1.1896666666666533,-0.0626140350877186
canadian,OCO,HARD,1.0,57,77.83428070175438,82.471,82.269,-0.20199999999999818,-0.003543859649122775
canadian,OCO,MEDIUM,2.0,9,79.06577777777778,77.015,85.32533333333333,8.310333333333332,0.9233703703703703
canadian,PIA,MEDIUM,1.0,16,78.197875,79.38766666666668,82.34133333333334,2.9536666666666633,0.18460416666666646
canadian,PIA,HARD,2.0,29,76.325,77.32933333333334,80.84933333333333,3.519999999999996,0.12137931034482745
canadian,PIA,HARD,3.0,22,76.56063636363638,76.06033333333333,87.12733333333334,11.067000000000007,0.5030454545454549
canadian,RUS,MEDIUM,1.0,13,77.99130769230769,78.18066666666665,81.87466666666667,3.694000000000017,0.2841538461538474
canadian,RUS,HARD,2.0,29,76.43879310344828,77.146,81.17266666666667,4.026666666666671,0.1388505747126438
canadian,RUS,HARD,3.0,25,76.15816000000001,76.356,84.13133333333333,7.775333333333336,0.3110133333333334
canadian,SAI,HARD,1.0,57,77.90259649122805,82.94833333333334,82.52666666666667,-0.42166666666666686,-0.007397660818713453
canadian,SAI,MEDIUM,2.0,9,78.6948888888889,75.95,84.954,9.00399999999999,1.0004444444444434
canadian,STR,HARD,1.0,24,79.34520833333333,83.53833333333333,83.44033333333333,-0.09799999999999898,-0.00408333333333329
canadian,STR,HARD,2.0,27,77.94574074074075,77.63766666666668,85.55833333333332,7.920666666666648,0.29335802469135736
canadian,STR,MEDIUM,3.0,15,78.64393333333334,76.48933333333333,91.74666666666667,15.257333333333335,1.0171555555555556
canadian,TSU,HARD,1.0,56,78.05296428571428,83.24666666666667,82.61266666666667,-0.6340000000000003,-0.011321428571428578
canadian,TSU,MEDIUM,2.0,10,80.16830000000002,76.80966666666667,88.318,11.508333333333326,1.1508333333333325
canadian,VER,MEDIUM,1.0,12,78.35008333333334,78.35366666666667,82.26033333333334,3.9066666666666663,0.32555555555555554
canadian,VER,HARD,2.0,25,76.68788,77.11433333333333,81.42166666666667,4.307333333333332,0.1722933333333333
canadian,VER,HARD,3.0,30,75.99380000000001,76.47266666666665,84.16566666666667,7.693000000000012,0.25643333333333374
chinese,ALB,MEDIUM,1.0,20,99.56275000000002,101.27033333333334,100.87533333333333,-0.39500000000001023,-0.01975000000000051
chinese,ALB,HARD,2.0,36,97.78033333333333,104.36033333333334,96.51433333333334,-7.846000000000004,-0.21794444444444455
chinese,ANT,MEDIUM,1.0,12,99.70316666666666,99.95266666666667,100.89366666666666,0.9409999999999883,0.07841666666666569
chinese,ANT,HARD,2.0,44,98.00763636363637,105.005,96.34566666666666,-8.659333333333336,-0.19680303030303037
chinese,BEA,HARD,1.0,26,99.67573076923078,102.25033333333333,100.49833333333333,-1.7519999999999953,-0.06738461538461521
chinese,BEA,MEDIUM,2.0,30,97.49199999999999,102.915,96.61933333333333,-6.295666666666676,-0.20985555555555588
chinese,BOR,HARD,2.0,25,100.10452000000001,104.50166666666667,101.22633333333333,-3.275333333333336,-0.13101333333333343
chinese,BOR,HARD,3.0,29,97.91420689655173,103.02133333333335,97.755,-5.26633333333335,-0.18159770114942586
chinese,DOO,MEDIUM,1.0,11,100.6348181818182,102.48866666666667,100.85500000000002,-1.633666666666656,-0.14851515151515055
chinese,DOO,HARD,2.0,45,98.36542222222221,103.89866666666667,97.11399999999999,-6.784666666666681,-0.1507703703703707
chinese,GAS,MEDIUM,1.0,10,100.3362,101.65666666666668,100.97033333333333,-0.6863333333333514,-0.06863333333333514
chinese,GAS,HARD,2.0,46,98.23606521739131,103.827,96.97666666666667,-6.8503333333333245,-0.14892028985507227
chinese,HAD,MEDIUM,1.0,12,99.88691666666666,100.83566666666667,100.60633333333334,-0.2293333333333294,-0.019111111111110784
chinese,HAD,HARD,2.0,21,99.41771428571428,104.59466666666667,99.60799999999999,-4.986666666666679,-0.23746031746031804
chinese,HAD,HARD,3.0,23,97.71678260869565,102.25466666666667,97.11766666666666,-5.1370000000000005,-0.22334782608695655
chinese,HAM,MEDIUM,1.0,13,98.93730769230768,98.93900000000001,100.20466666666668,1.2656666666666752,0.09735897435897502
chinese,HAM,HARD,2.0,24,98.451125,103.79133333333333,98.918,-4.873333333333321,-0.20305555555555502
chinese,HAM,HARD,3.0,19,96.3892105263158,101.60933333333332,95.39,-6.219333333333324,-0.32733333333333287
chinese,HUL,MEDIUM,1.0,20,100.97375,103.48266666666666,102.97533333333332,-0.5073333333333352,-0.02536666666666676
chinese,HUL,HARD,2.0,35,98.73648571428572,104.56333333333333,99.298,-5.265333333333331,-0.15043809523809518
chinese,LAW,HARD,1.0,18,100.25755555555556,102.76866666666666,101.46466666666667,-1.3039999999999878,-0.07244444444444377
chinese,LAW,MEDIUM,2.0,12,99.83933333333333,103.89733333333334,99.45833333333333,-4.439000000000007,-0.3699166666666673
chinese,LAW,HARD,3.0,26,97.44096153846155,102.54366666666665,97.07666666666667,-5.4669999999999845,-0.21026923076923018
chinese,LEC,MEDIUM,1.0,15,98.8602,99.34466666666667,99.82966666666665,0.4849999999999852,0.03233333333333235
chinese,LEC,HARD,2.0,41,97.44717073170732,103.64666666666666,97.36966666666666,-6.277000000000001,-0.15309756097560978
chinese,NOR,MEDIUM,1.0,15,98.51219999999998,98.19266666666665,100.00233333333334,1.8096666666666863,0.12064444444444575
chinese,NOR,HARD,2.0,41,97.24612195121951,103.522,98.41666666666667,-5.105333333333334,-0.12452032520325206
chinese,OCO,MEDIUM,1.0,11,100.08954545454544,100.995,100.894,-0.10099999999999909,-0.009181818181818098
chinese,OCO,HARD,2.0,45,97.8668888888889,103.802,95.90666666666665,-7.895333333333355,-0.17545185185185233
chinese,PIA,MEDIUM,1.0,14,98.29364285714284,97.86133333333332,99.56466666666665,1.7033333333333331,0.12166666666666666
chinese,PIA,HARD,2.0,42,97.11702380952381,103.94266666666668,96.18366666666668,-7.759,-0.18473809523809526
chinese,RUS,MEDIUM,1.0,14,98.68878571428571,98.50633333333333,99.88266666666668,1.3763333333333492,0.09830952380952494
chinese,RUS,HARD,2.0,42,97.24952380952381,102.96600000000001,95.87466666666667,-7.091333333333338,-0.16884126984126996
chinese,SAI,MEDIUM,1.0,17,100.04735294117647,102.10000000000001,101.222,-0.8780000000000143,-0.051647058823530254
chinese,SAI,HARD,2.0,39,98.22071794871796,104.346,97.31066666666668,-7.035333333333327,-0.18039316239316222
chinese,STR,HARD,1.0,36,99.22233333333332,101.87633333333333,99.49400000000001,-2.382333333333321,-0.06617592592592558
chinese,STR,MEDIUM,2.0,20,97.6613,102.28433333333334,96.95433333333334,-5.329999999999998,-0.2664999999999999
chinese,TSU,MEDIUM,1.0,11,99.86872727272726,100.449,100.74833333333333,0.2993333333333368,0.027212121212121524
chinese,TSU,HARD,2.0,24,99.07995833333332,104.41733333333333,99.47466666666666,-4.942666666666668,-0.20594444444444449
chinese,TSU,HARD,3.0,11,99.39427272727272,102.91199999999999,100.142,-2.769999999999996,-0.25181818181818144
chinese,TSU,MEDIUM,4.0,9,100.96944444444443,109.3,97.27333333333333,-12.02666666666667,-1.3362962962962968
chinese,VER,MEDIUM,1.0,13,99.35407692307692,99.61833333333334,100.13033333333334,0.5120000000000005,0.03938461538461542
chinese,VER,HARD,2.0,43,97.21113953488374,103.19933333333334,95.68833333333333,-7.51100000000001,-0.17467441860465138
dutch,ALB,MEDIUM,1.0,23,78.12678260869563,79.49866666666667,84.97133333333333,5.472666666666669,0.23794202898550734
dutch,ALB,HARD,2.0,30,80.1971,107.08833333333332,81.84466666666667,-25.243666666666655,-0.8414555555555552
dutch,ALB,SOFT,3.0,19,90.17615789473685,115.01166666666666,73.94433333333332,-41.06733333333334,-2.1614385964912284
dutch,ALO,MEDIUM,1.0,18,77.58461111111112,80.03766666666667,77.99266666666666,-2.0450000000000017,-0.1136111111111112
dutch,ALO,HARD,2.0,22,82.68668181818182,80.35666666666667,77.15466666666667,-3.201999999999998,-0.14554545454545445
dutch,ALO,HARD,3.0,32,84.56025,79.09533333333333,74.678,-4.417333333333332,-0.13804166666666662
dutch,ANT,MEDIUM,1.0,23,78.27726086956523,79.85066666666667,84.375,4.524333333333331,0.19671014492753613
dutch,ANT,HARD,2.0,28,79.40121428571429,106.16033333333333,75.78766666666667,-30.37266666666666,-1.084738095238095
dutch,ANT,SOFT,4.0,19,89.4232105263158,110.40566666666666,73.96300000000001,-36.44266666666665,-1.9180350877192975
dutch,BEA,HARD,1.0,53,79.89179245283019,81.82000000000001,85.69633333333333,3.8763333333333208,0.07313836477987398
dutch,BEA,MEDIUM,2.0,19,88.66463157894738,106.389,74.258,-32.131,-1.6911052631578947
dutch,BOR,MEDIUM,1.0,22,77.90554545454546,81.264,78.274,-2.989999999999995,-0.13590909090909067
dutch,BOR,HARD,2.0,38,83.77492105263157,102.454,78.56333333333333,-23.89066666666666,-0.6287017543859648
dutch,BOR,SOFT,3.0,12,86.17041666666667,79.85966666666667,76.69533333333334,-3.1643333333333317,-0.2636944444444443
dutch,COL,SOFT,1.0,19,77.72636842105261,80.38,77.911,-2.468999999999994,-0.1299473684210523
dutch,COL,HARD,2.0,34,81.41505882352942,81.28099999999999,88.615,7.334000000000003,0.21570588235294127
dutch,COL,MEDIUM,3.0,12,87.16433333333333,104.28633333333335,82.738,-21.548333333333346,-1.7956944444444456
dutch,COL,SOFT,4.0,7,90.49642857142858,110.82566666666666,74.77900000000001,-36.04666666666665,-5.149523809523807
dutch,GAS,MEDIUM,1.0,23,78.55717391304347,80.22533333333332,85.21066666666667,4.985333333333344,0.21675362318840624
dutch,GAS,HARD,2.0,49,84.21761224489796,104.98066666666666,77.93233333333332,-27.048333333333346,-0.5520068027210887
dutch,HAD,MEDIUM,1.0,23,77.09221739130435,78.22366666666666,81.704,3.480333333333334,0.15131884057971018
dutch,HAD,HARD,2.0,30,80.2341,114.324,79.62366666666667,-34.70033333333333,-1.1566777777777777
dutch,HAD,SOFT,3.0,19,91.20726315789474,121.73700000000001,73.407,-48.33000000000001,-2.5436842105263167
dutch,HAM,MEDIUM,1.0,22,76.61263636363637,78.734,76.65166666666666,-2.082333333333338,-0.09465151515151536
dutch,HUL,SOFT,1.0,19,77.77763157894738,80.55233333333334,77.788,-2.76433333333334,-0.1454912280701758
dutch,HUL,HARD,2.0,34,81.40117647058823,83.10366666666665,88.218,5.114333333333349,0.15042156862745143
dutch,HUL,MEDIUM,3.0,19,88.63994736842105,104.56733333333334,76.13566666666667,-28.431666666666672,-1.49640350877193
dutch,LAW,MEDIUM,1.0,23,77.77008695652172,79.05266666666667,83.45,4.397333333333336,0.19118840579710156
dutch,LAW,SOFT,3.0,25,79.07628,90.214,85.31166666666667,-4.902333333333331,-0.19609333333333326
dutch,LAW,SOFT,4.0,20,85.41290000000001,106.644,75.44966666666666,-31.194333333333347,-1.5597166666666673
dutch,LEC,MEDIUM,1.0,22,76.59195454545456,78.35666666666667,77.476,-0.88066666666667,-0.04003030303030319
dutch,LEC,HARD,2.0,30,80.39983333333333,105.46233333333333,75.93466666666666,-29.527666666666676,-0.9842555555555559
